Entity,Code,Year,Oil per capita (kWh) (kilowatt-hours)
World,OWID_WRL,1967,5995.695182134954
World,OWID_WRL,1968,6375.497276975325
World,OWID_WRL,1969,6771.314601592562
World,OWID_WRL,1970,7205.6825742623
World,OWID_WRL,1971,7481.79727455401
World,OWID_WRL,1972,7896.477795782536
World,OWID_WRL,1973,8347.648884299339
World,OWID_WRL,1974,8070.75804249935
World,OWID_WRL,1975,7840.598027248994
World,OWID_WRL,1976,8201.792571182157
World,OWID_WRL,1977,8331.269765459383
World,OWID_WRL,1978,8467.91444921178
World,OWID_WRL,1979,8461.297849626195
World,OWID_WRL,1980,7986.8034369045945
World,OWID_WRL,1981,7563.493448947643
World,OWID_WRL,1982,7202.601689035203
World,OWID_WRL,1983,7031.833944047048
World,OWID_WRL,1984,7066.996086332378
World,OWID_WRL,1985,6951.579057076059
World,OWID_WRL,1986,7033.037788802261
World,OWID_WRL,1987,7042.621089555265
World,OWID_WRL,1988,7146.495894924866
World,OWID_WRL,1989,7135.7631263820795
World,OWID_WRL,1990,7097.902780757896
World,OWID_WRL,1991,6984.590890441469
World,OWID_WRL,1992,6994.688925834545
World,OWID_WRL,1993,6848.083876169254
World,OWID_WRL,1994,6899.013948874546
World,OWID_WRL,1995,6891.565473046094
World,OWID_WRL,1996,6956.475404716798
World,OWID_WRL,1997,7040.068561220168
World,OWID_WRL,1998,6982.130565839255
World,OWID_WRL,1999,7013.706611456856
World,OWID_WRL,2000,7008.6472090922225
World,OWID_WRL,2001,6982.428425723868
World,OWID_WRL,2002,6954.447527989268
World,OWID_WRL,2003,7022.540749319918
World,OWID_WRL,2004,7197.444274537292
World,OWID_WRL,2005,7201.73981876652
World,OWID_WRL,2006,7204.547737316345
World,OWID_WRL,2007,7221.395124770635
World,OWID_WRL,2008,7096.884110618835
World,OWID_WRL,2009,6893.022251290133
World,OWID_WRL,2010,7024.558893602631
World,OWID_WRL,2011,7012.585992557708
World,OWID_WRL,2012,7014.368630574666
World,OWID_WRL,2013,7016.690208432961
World,OWID_WRL,2014,6991.020191292223
World,OWID_WRL,2015,7037.693106813311
World,OWID_WRL,2016,7086.8553327455775
World,OWID_WRL,2017,7098.630291643404
World,OWID_WRL,2018,7105.101926463676
