Entity,Code,Year,"School life expectancy, primary to tertiary, both sexes (years) (years)"
Montenegro,MNE,2007,14.1517200469971
Montenegro,MNE,2008,14.6305599212646
Montenegro,MNE,2009,14.9812297821045
Montenegro,MNE,2010,15.1336803436279
Morocco,MAR,1971,3.34650993347168
Morocco,MAR,1972,3.40254998207092
Morocco,MAR,1973,3.47179007530212
Morocco,MAR,1974,3.52290010452271
Morocco,MAR,1975,3.76957988739014
Morocco,MAR,1976,4.21548986434937
Morocco,MAR,1977,4.46966981887817
Morocco,MAR,1978,4.83012008666992
Morocco,MAR,1979,5.14662981033325
Morocco,MAR,1981,5.80325984954834
Morocco,MAR,1982,6.27334976196289
Morocco,MAR,1983,6.50143003463745
Morocco,MAR,1984,6.67313003540039
Morocco,MAR,1986,6.65529012680054
Morocco,MAR,1987,6.61841011047363
Morocco,MAR,1988,6.651939868927
Morocco,MAR,1989,6.46037006378174
Morocco,MAR,1990,6.51428985595703
Morocco,MAR,1991,6.49702978134155
Morocco,MAR,1992,6.59935998916626
Morocco,MAR,1993,6.81652021408081
Morocco,MAR,1994,7.0486102104187
Morocco,MAR,1995,7.30025005340576
Morocco,MAR,1997,7.56549978256226
Morocco,MAR,1998,7.61874008178711
Morocco,MAR,1999,8.03647994995117
Morocco,MAR,2000,8.48876953125
Morocco,MAR,2001,8.82800960540771
Morocco,MAR,2002,9.26414012908936
Morocco,MAR,2003,9.60365009307861
Morocco,MAR,2004,9.83747005462646
Morocco,MAR,2005,9.99899959564209
Morocco,MAR,2006,10.0229396820068
Morocco,MAR,2007,10.2952003479004
Morocco,MAR,2008,10.4952096939087
Morocco,MAR,2009,10.7443599700928
Morocco,MAR,2010,11.1749200820923
Morocco,MAR,2011,11.6043300628662
Morocco,MAR,2012,12.0549402236938
Mozambique,MOZ,1971,2.16519999504089
Mozambique,MOZ,1973,2.47613000869751
Mozambique,MOZ,1977,4.38459014892578
Mozambique,MOZ,1978,4.59684991836548
Mozambique,MOZ,1979,5.12112998962402
Mozambique,MOZ,1981,4.87017011642456
Mozambique,MOZ,1982,4.48531007766724
Mozambique,MOZ,1985,4.17209005355835
Mozambique,MOZ,1987,4.0474100112915
Mozambique,MOZ,1992,3.53943991661072
Mozambique,MOZ,1993,3.54393005371094
Mozambique,MOZ,1994,3.68227005004883
Mozambique,MOZ,1995,3.93901991844177
Mozambique,MOZ,1999,5.36295986175537
Mozambique,MOZ,2000,5.79650020599365
Mozambique,MOZ,2001,6.24529981613159
Mozambique,MOZ,2002,6.65537977218628
Mozambique,MOZ,2004,7.34525012969971
Mozambique,MOZ,2005,7.91381978988647
Mozambique,MOZ,2006,8.18430042266846
Mozambique,MOZ,2007,8.76721000671387
Mozambique,MOZ,2008,9.18782997131348
Mozambique,MOZ,2009,9.32063961029053
Mozambique,MOZ,2010,9.4968900680542
Mozambique,MOZ,2011,9.23314952850342
Mozambique,MOZ,2012,9.09718990325928
Mozambique,MOZ,2013,9.06544017791748
Mozambique,MOZ,2014,9.06882953643799
Myanmar,MMR,1971,5.67588996887207
Myanmar,MMR,1972,5.48026990890503
Myanmar,MMR,1973,5.64077997207642
Myanmar,MMR,1976,5.44573020935059
Myanmar,MMR,1977,5.4109001159668
Myanmar,MMR,1979,5.63870000839233
Myanmar,MMR,1981,5.95539999008179
Myanmar,MMR,1982,6.2284197807312
Myanmar,MMR,1984,6.3269100189209
Myanmar,MMR,1985,6.21009016036987
Myanmar,MMR,1986,6.22426986694336
Myanmar,MMR,1987,6.56912994384766
Myanmar,MMR,1988,6.46036005020142
Myanmar,MMR,1989,6.58353996276855
Myanmar,MMR,1990,5.87134981155396
Myanmar,MMR,1992,6.96315002441406
Myanmar,MMR,1993,7.10159015655518
Myanmar,MMR,1994,7.21544981002808
Myanmar,MMR,1995,7.1767201423645
Myanmar,MMR,2001,7.63312005996704
Myanmar,MMR,2007,8.2003698348999
Namibia,NAM,1991,11.1173000335693
Namibia,NAM,1994,12.3736696243286
Namibia,NAM,1995,12.221549987793
Namibia,NAM,1997,11.8524503707886
Namibia,NAM,1998,11.7957401275635
Namibia,NAM,1999,11.5191097259521
Namibia,NAM,2001,11.8342504501343
Namibia,NAM,2002,11.6497001647949
Namibia,NAM,2003,11.713399887085
Namibia,NAM,2005,11.4445104598999
Namibia,NAM,2006,11.2563104629517
Nauru,NRU,2000,8.77836036682129
Nauru,NRU,2001,8.86320972442627
Nauru,NRU,2002,8.40767955780029
Nauru,NRU,2003,8.19452953338623
Nauru,NRU,2004,8.40487957000732
Nauru,NRU,2005,10.3481197357178
Nauru,NRU,2006,10.0780000686646
Nauru,NRU,2007,8.87217998504639
Nauru,NRU,2008,9.34941959381104
Nepal,NPL,1974,2.35317993164063
Nepal,NPL,1975,2.598140001297
Nepal,NPL,1976,2.7603600025177
Nepal,NPL,1977,3.20830988883972
Nepal,NPL,1978,3.63072991371155
Nepal,NPL,1979,4.16516017913818
Nepal,NPL,1981,4.70257997512817
Nepal,NPL,1982,4.96320009231567
Nepal,NPL,1983,5.39585018157959
Nepal,NPL,1984,5.6547999382019
Nepal,NPL,1985,5.68344020843506
Nepal,NPL,1986,5.82701015472412
Nepal,NPL,1987,5.98948001861572
Nepal,NPL,1988,6.38546991348267
Nepal,NPL,1989,7.105140209198
Nepal,NPL,1990,7.5216498374939
Nepal,NPL,1991,7.70317983627319
Nepal,NPL,1992,7.95016002655029
Nepal,NPL,1993,7.95925998687744
Nepal,NPL,1994,7.99503993988037
Nepal,NPL,1995,8.06188011169434
Nepal,NPL,1996,8.44748020172119
Nepal,NPL,2000,9.02330017089844
Nepal,NPL,2001,8.62913990020752
Nepal,NPL,2002,9.23795032501221
Nepal,NPL,2003,9.30669975280762
Nepal,NPL,2005,9.57596969604492
Nepal,NPL,2006,10.034930229187
Nepal,NPL,2007,10.1157999038696
Nepal,NPL,2008,10.4913597106934
Nepal,NPL,2009,11.1239500045776
Nepal,NPL,2010,11.9659299850464
Nepal,NPL,2011,12.2983503341675
Nepal,NPL,2013,12.4006395339966
Nepal,NPL,2014,12.2176303863525
Netherlands,NLD,1971,11.6256399154663
Netherlands,NLD,1972,11.846830368042
Netherlands,NLD,1975,12.1792898178101
Netherlands,NLD,1976,12.5309400558472
Netherlands,NLD,1977,12.6852598190308
Netherlands,NLD,1978,12.7778701782227
Netherlands,NLD,1979,12.7651100158691
Netherlands,NLD,1980,12.8569898605347
Netherlands,NLD,1981,12.8533201217651
Netherlands,NLD,1982,12.8779296875
Netherlands,NLD,1983,12.9369897842407
Netherlands,NLD,1984,13.0523996353149
Netherlands,NLD,1985,13.0895299911499
Netherlands,NLD,1986,14.2603302001953
Netherlands,NLD,1987,14.382550239563
Netherlands,NLD,1988,14.4800300598145
Netherlands,NLD,1989,14.521710395813
Netherlands,NLD,1990,14.6846103668213
Netherlands,NLD,1991,14.9567699432373
Netherlands,NLD,1992,14.8912696838379
Netherlands,NLD,1993,15.1457996368408
Netherlands,NLD,1994,17.4119491577148
Netherlands,NLD,1995,16.8180694580078
Netherlands,NLD,1996,17.0032596588135
Netherlands,NLD,1997,16.6798992156982
Netherlands,NLD,1998,16.6641101837158
Netherlands,NLD,1999,16.5443706512451
Netherlands,NLD,2000,16.7447700500488
Netherlands,NLD,2001,16.8576793670654
Netherlands,NLD,2002,16.4730205535889
Netherlands,NLD,2003,16.5427894592285
Netherlands,NLD,2004,16.4322109222412
Netherlands,NLD,2005,16.5405502319336
Netherlands,NLD,2006,16.6300792694092
Netherlands,NLD,2007,16.7694301605225
Netherlands,NLD,2008,16.9049892425537
Netherlands,NLD,2009,16.9836101531982
Netherlands,NLD,2010,17.1993408203125
Netherlands,NLD,2011,18.1046199798584
Netherlands,NLD,2012,18.1165409088135
New Zealand,NZL,1970,12.7978000640869
New Zealand,NZL,1971,12.758020401001
New Zealand,NZL,1972,13.1110095977783
New Zealand,NZL,1973,13.0931100845337
New Zealand,NZL,1974,13.0974397659302
New Zealand,NZL,1975,13.2622804641724
New Zealand,NZL,1976,13.510479927063
New Zealand,NZL,1977,13.5173101425171
New Zealand,NZL,1979,13.5584201812744
New Zealand,NZL,1980,13.4625997543335
New Zealand,NZL,1981,13.3916597366333
New Zealand,NZL,1982,13.4092102050781
New Zealand,NZL,1983,13.5580196380615
New Zealand,NZL,1984,13.7782697677612
New Zealand,NZL,1985,13.7660398483276
New Zealand,NZL,1986,13.8877801895142
New Zealand,NZL,1987,14.0439701080322
New Zealand,NZL,1988,14.2904100418091
New Zealand,NZL,1989,14.4851503372192
New Zealand,NZL,1990,14.4849004745483
New Zealand,NZL,1991,14.8144302368164
New Zealand,NZL,1992,15.1628904342651
New Zealand,NZL,1993,15.9665298461914
New Zealand,NZL,1994,16.5505199432373
New Zealand,NZL,1995,16.8516292572021
New Zealand,NZL,1996,16.9928607940674
New Zealand,NZL,1997,17.3026294708252
New Zealand,NZL,1998,17.3769607543945
New Zealand,NZL,1999,17.2012405395508
New Zealand,NZL,2000,17.3605098724365
New Zealand,NZL,2001,17.4712791442871
New Zealand,NZL,2002,18.2255001068115
New Zealand,NZL,2003,18.3988990783691
New Zealand,NZL,2004,18.9275703430176
New Zealand,NZL,2005,19.1423492431641
New Zealand,NZL,2006,19.1774997711182
New Zealand,NZL,2007,19.5040607452393
New Zealand,NZL,2008,19.2701091766357
New Zealand,NZL,2009,20.2675304412842
New Zealand,NZL,2010,19.7388000488281
New Zealand,NZL,2011,19.476619720459
New Zealand,NZL,2012,19.2791900634766
New Zealand,NZL,2013,19.1678009033203
New Zealand,NZL,2014,19.2282009124756
Nicaragua,NIC,1970,5.18187999725342
Nicaragua,NIC,1971,5.42584991455078
Nicaragua,NIC,1972,5.46365976333618
Nicaragua,NIC,1973,5.54290008544922
Nicaragua,NIC,1974,5.64728021621704
Nicaragua,NIC,1975,5.95985984802246
Nicaragua,NIC,1976,6.29087018966675
Nicaragua,NIC,1977,6.44298982620239
Nicaragua,NIC,1979,6.61350011825562
Nicaragua,NIC,1980,7.90928983688354
Nicaragua,NIC,1982,7.78717994689941
Nicaragua,NIC,1983,8.2238302230835
Nicaragua,NIC,1984,7.68014001846313
Nicaragua,NIC,1985,7.47105979919434
Nicaragua,NIC,1986,7.29380989074707
Nicaragua,NIC,1987,7.52645015716553
Nicaragua,NIC,1990,7.66636991500854
Nicaragua,NIC,1991,8.15065956115723
Nicaragua,NIC,1992,8.36373996734619
Nicaragua,NIC,1995,8.84232997894287
Nicaragua,NIC,2002,10.981559753418
Niger,NER,1971,0.773840010166168
Niger,NER,1972,0.807680010795593
Niger,NER,1973,0.847360014915466
Niger,NER,1974,0.90896999835968
Niger,NER,1975,0.975099980831146
Niger,NER,1976,1.12565004825592
Niger,NER,1977,1.25849997997284
Niger,NER,1978,1.38054001331329
Niger,NER,1979,1.45938003063202
Niger,NER,1980,1.60510003566742
Niger,NER,1981,1.74106001853943
Niger,NER,1982,1.78307998180389
Niger,NER,1983,1.76541996002197
Niger,NER,1984,1.77033996582031
Niger,NER,1989,2.03590989112854
Niger,NER,1990,2.11062002182007
Niger,NER,1992,2.18156003952026
Niger,NER,2003,3.11765003204346
Niger,NER,2004,3.4592399597168
Niger,NER,2005,3.68633008003235
Niger,NER,2006,3.83344006538391
Niger,NER,2007,3.97217011451721
Niger,NER,2008,4.2118501663208
Niger,NER,2009,4.4513897895813
Niger,NER,2010,4.78221988677979
Niger,NER,2011,5.06947994232178
Niger,NER,2012,5.31581020355225
Nigeria,NGA,1977,4.18236017227173
Nigeria,NGA,1978,5.25665998458862
Nigeria,NGA,1979,6.21583986282349
Nigeria,NGA,1980,6.72063016891479
Nigeria,NGA,1981,7.4760799407959
Nigeria,NGA,1982,8.34663009643555
Nigeria,NGA,1983,8.66390991210938
Nigeria,NGA,1984,8.85161018371582
Nigeria,NGA,1985,8.57314968109131
Nigeria,NGA,1986,7.39836978912354
Nigeria,NGA,1987,7.1693000793457
Nigeria,NGA,1989,6.62365007400513
Nigeria,NGA,1999,7.60012006759644
Nigeria,NGA,2000,7.96623992919922
Nigeria,NGA,2001,7.71353006362915
Nigeria,NGA,2004,8.90869045257568
Nigeria,NGA,2005,8.97467041015625
North America,,1970,13.3288822174072
North America,,1971,12.9490823745728
North America,,1972,12.9986200332642
North America,,1973,13.5053176879883
North America,,1974,13.0802936553955
North America,,1975,13.1141996383667
North America,,1976,13.3038864135742
North America,,1977,13.3263177871704
North America,,1978,13.3641700744629
North America,,1979,12.9609727859497
North America,,1980,14.1301383972168
North America,,1981,14.1592903137207
North America,,1982,14.5640687942505
North America,,1983,14.5442752838135
North America,,1984,14.6487226486206
North America,,1985,14.6159954071045
North America,,1986,14.7126398086548
North America,,1987,14.992805480957
North America,,1988,15.5245923995972
North America,,1989,15.6001415252686
North America,,1990,15.4251956939697
North America,,1991,15.4995203018188
North America,,1992,16.186408996582
North America,,1993,15.9259262084961
North America,,1994,15.9559621810913
North America,,1995,15.9519939422607
North America,,1996,15.9150152206421
North America,,1997,16.1325168609619
North America,,1998,15.8931579589844
North America,,1999,15.7681999206543
North America,,2000,15.4888868331909
North America,,2001,15.6443538665771
North America,,2002,15.6871147155762
North America,,2003,15.8560190200806
North America,,2004,15.8870735168457
North America,,2005,15.9729290008545
North America,,2006,16.024076461792
North America,,2007,16.1768188476563
North America,,2008,16.2903079986572
North America,,2009,16.3886013031006
North America,,2010,16.515344619751
North America,,2011,16.613525390625
North America,,2012,16.589916229248
North America,,2013,16.5244731903076
North America,,2014,16.5198402404785
North Korea,PRK,2009,12.013090133667
Norway,NOR,1971,11.9998598098755
Norway,NOR,1972,12.1365995407104
Norway,NOR,1973,12.3908596038818
Norway,NOR,1974,12.4839096069336
Norway,NOR,1975,12.5141897201538
Norway,NOR,1976,12.4505500793457
Norway,NOR,1977,12.59840965271
Norway,NOR,1978,12.5767297744751
Norway,NOR,1979,12.7278003692627
Norway,NOR,1980,13.0927295684814
Norway,NOR,1981,12.8698997497559
Norway,NOR,1982,12.9426498413086
Norway,NOR,1983,13.1092395782471
Norway,NOR,1984,13.1224403381348
Norway,NOR,1985,13.1613502502441
Norway,NOR,1986,13.1631002426147
Norway,NOR,1987,13.2302103042603
Norway,NOR,1988,13.2262697219849
Norway,NOR,1989,13.4236497879028
Norway,NOR,1990,13.9560804367065
Norway,NOR,1991,14.2564401626587
Norway,NOR,1992,14.545880317688
Norway,NOR,1993,15.0789804458618
Norway,NOR,1994,16.1187305450439
Norway,NOR,1995,15.5821504592896
Norway,NOR,1996,15.7526597976685
Norway,NOR,1997,15.9914503097534
Norway,NOR,1998,16.900110244751
Norway,NOR,1999,17.1465606689453
Norway,NOR,2000,17.5081901550293
Norway,NOR,2001,17.0965900421143
Norway,NOR,2002,17.1157608032227
Norway,NOR,2003,17.4929904937744
Norway,NOR,2004,17.635009765625
Norway,NOR,2005,17.5044193267822
Norway,NOR,2006,17.6011905670166
Norway,NOR,2007,17.5668392181396
Norway,NOR,2008,17.3877105712891
Norway,NOR,2009,17.3661308288574
Norway,NOR,2010,17.5496597290039
Norway,NOR,2011,17.5751304626465
Norway,NOR,2012,17.4623699188232
Norway,NOR,2013,17.6721000671387
Norway,NOR,2014,17.6718692779541
OECD members,,1970,11.6223220825195
OECD members,,1971,11.4698553085327
OECD members,,1972,11.5557479858398
OECD members,,1973,11.7687005996704
OECD members,,1974,11.7680683135986
OECD members,,1975,11.8318815231323
OECD members,,1976,11.9739608764648
OECD members,,1977,12.0965576171875
OECD members,,1978,12.098051071167
OECD members,,1979,12.0763311386108
OECD members,,1980,12.3787546157837
OECD members,,1981,12.4113254547119
OECD members,,1982,12.5504217147827
OECD members,,1983,12.5879373550415
OECD members,,1984,12.6911506652832
OECD members,,1985,12.7622652053833
OECD members,,1986,12.8974742889404
OECD members,,1987,13.0228471755981
OECD members,,1988,13.2010583877563
OECD members,,1989,13.2686176300049
OECD members,,1990,13.2517747879028
OECD members,,1991,13.3319721221924
OECD members,,1992,13.6054391860962
OECD members,,1993,13.7474746704102
OECD members,,1994,13.9841365814209
OECD members,,1995,14.1103372573853
OECD members,,1996,14.2269821166992
OECD members,,1997,14.4141693115234
OECD members,,1998,14.4844732284546
OECD members,,1999,14.5911865234375
OECD members,,2000,14.6128215789795
OECD members,,2001,14.7587957382202
OECD members,,2002,14.8606271743774
OECD members,,2003,14.9908123016357
OECD members,,2004,14.9744491577148
OECD members,,2005,15.0688800811768
OECD members,,2006,15.111834526062
OECD members,,2007,15.2028818130493
OECD members,,2008,15.2749881744385
OECD members,,2009,15.3925695419312
OECD members,,2010,15.5976419448853
OECD members,,2011,15.7143964767456
OECD members,,2012,15.7793064117432
OECD members,,2013,16.1633605957031
OECD members,,2014,16.2236843109131
Oman,OMN,1977,2.59508991241455
Oman,OMN,1978,3.08197999000549
Oman,OMN,1979,3.36424994468689
Oman,OMN,1980,3.45144009590149
Oman,OMN,1981,3.89949989318848
Oman,OMN,1982,4.24296998977661
Oman,OMN,1983,4.76878023147583
Oman,OMN,1984,5.25143003463745
Oman,OMN,1985,5.9197301864624
Oman,OMN,1986,6.2265100479126
Oman,OMN,1987,6.72989988327026
Oman,OMN,1988,7.14279985427856
Oman,OMN,1989,7.53620004653931
Oman,OMN,1990,7.89343976974487
Oman,OMN,1991,8.35111999511719
Oman,OMN,1992,8.78855991363525
Oman,OMN,1993,9.20141983032227
Oman,OMN,1994,9.44048976898193
Oman,OMN,1995,9.66454029083252
Oman,OMN,1996,9.92228984832764
Oman,OMN,1997,9.96737003326416
Oman,OMN,1998,10.1345701217651
Oman,OMN,2003,11.5129098892212
Oman,OMN,2005,11.5802097320557
Oman,OMN,2006,11.5400800704956
Oman,OMN,2007,11.8843002319336
Oman,OMN,2008,12.3625497817993
Oman,OMN,2009,13.5056896209717
Oman,OMN,2011,13.7408504486084
Pakistan,PAK,1971,3.74425005912781
Pakistan,PAK,1972,3.71831011772156
Pakistan,PAK,1973,3.86473989486694
Pakistan,PAK,1974,3.99848008155823
Pakistan,PAK,1975,4.07430982589722
Pakistan,PAK,1976,4.12811994552612
Pakistan,PAK,1977,4.19774007797241
Pakistan,PAK,1978,3.86632990837097
Pakistan,PAK,1979,3.75216007232666
Pakistan,PAK,1980,3.75346994400024
Pakistan,PAK,1986,4.30400991439819
Pakistan,PAK,1987,4.4366397857666
Pakistan,PAK,1988,4.4965500831604
Pakistan,PAK,1990,4.62547016143799
Pakistan,PAK,2003,5.63729000091553
Pakistan,PAK,2004,6.09677982330322
Pakistan,PAK,2005,6.50110006332397
Pakistan,PAK,2006,6.74331998825073
Pakistan,PAK,2007,7.25748014450073
Pakistan,PAK,2008,7.34215021133423
Pakistan,PAK,2009,7.50580978393555
Pakistan,PAK,2011,7.59507989883423
Pakistan,PAK,2012,7.74238014221191
Pakistan,PAK,2013,7.79476976394653
Pakistan,PAK,2014,8.10690975189209
Palau,PLW,2013,16.9115295410156
Palestine,PSE,1996,10.2106399536133
Palestine,PSE,1997,10.5962696075439
Palestine,PSE,1999,11.267430305481
Palestine,PSE,2000,11.2329196929932
Palestine,PSE,2001,11.6417398452759
Palestine,PSE,2002,11.8646097183228
Palestine,PSE,2003,12.2375497817993
Palestine,PSE,2004,12.6583499908447
Palestine,PSE,2005,12.6858396530151
Palestine,PSE,2006,12.8663702011108
Palestine,PSE,2007,13.336540222168
Palestine,PSE,2008,13.3822603225708
Palestine,PSE,2009,13.2661695480347
Palestine,PSE,2010,13.3358297348022
Palestine,PSE,2011,13.241189956665
Palestine,PSE,2012,13.1578903198242
Palestine,PSE,2013,12.8681201934814
Palestine,PSE,2014,12.8434400558472
Panama,PAN,1970,8.84313011169434
Panama,PAN,1971,9.745530128479
Panama,PAN,1972,10.3026695251465
Panama,PAN,1973,10.7542695999146
Panama,PAN,1974,10.7796001434326
Panama,PAN,1975,11.1540203094482
Panama,PAN,1976,11.353949546814
Panama,PAN,1977,11.2907600402832
Panama,PAN,1978,11.4414901733398
Panama,PAN,1979,11.3247900009155
Panama,PAN,1980,11.1315002441406
Panama,PAN,1981,10.9757404327393
Panama,PAN,1982,10.8810701370239
Panama,PAN,1983,10.7945604324341
Panama,PAN,1984,10.9733896255493
Panama,PAN,1985,10.9544200897217
