Entity,Code,Year,GHG emissions per capita per day (kilograms carbon dioxide equivalents (CO₂e))
Mauritius,MUS,1981,2.47
Mauritius,MUS,1982,2.23
Mauritius,MUS,1983,2.47
Mauritius,MUS,1984,2.46
Mauritius,MUS,1985,2.55
Mauritius,MUS,1986,3.06
Mauritius,MUS,1987,3.1
Mauritius,MUS,1988,3.92
Mauritius,MUS,1989,3.98
Mauritius,MUS,1990,4.08
Mauritius,MUS,1991,4.14
Mauritius,MUS,1994,4.08
Mauritius,MUS,1995,4.48
Mexico,MEX,1970,11.09
Mexico,MEX,1971,10.98
Mexico,MEX,1972,11.33
Mexico,MEX,1973,11.56
Mexico,MEX,1974,12.35
Mexico,MEX,1975,12.62
Mexico,MEX,1976,12.78
Mexico,MEX,1977,12.97
Mexico,MEX,1978,13.8
Mexico,MEX,1979,14.65
Mexico,MEX,1980,15.29
Mexico,MEX,1981,15.71
Mexico,MEX,1982,17.07
Mexico,MEX,1983,15.54
Mexico,MEX,1984,15.79
Mexico,MEX,1985,15.69
Mexico,MEX,1986,15.38
Mexico,MEX,1987,15.47
Mexico,MEX,1988,15.43
Mexico,MEX,1989,15.49
Mexico,MEX,1990,15.86
Mexico,MEX,1991,15.9
Mexico,MEX,1992,15.26
Mexico,MEX,1993,15.18
Mexico,MEX,1994,15.43
Mexico,MEX,1995,15.03
Mexico,MEX,1996,15.26
Mexico,MEX,1997,15.18
Mexico,MEX,1998,19.19
Mexico,MEX,1999,15.13
Mexico,MEX,2000,15.53
Mexico,MEX,2001,14.57
Mexico,MEX,2002,14.9
Mexico,MEX,2003,15.6
Mexico,MEX,2004,14.54
Mexico,MEX,2005,16.2
Mexico,MEX,2006,15.98
Mexico,MEX,2007,15.83
Mexico,MEX,2008,15.53
Mexico,MEX,2009,15.39
Mexico,MEX,2010,15.02
Mexico,MEX,2011,15.02
Mexico,MEX,2012,15.04
Micronesia (country),FSM,1970,0.99
Micronesia (country),FSM,1971,1.1
Micronesia (country),FSM,1972,1.23
Micronesia (country),FSM,1973,1.2
Micronesia (country),FSM,1974,1.18
Micronesia (country),FSM,1975,1.14
Micronesia (country),FSM,1976,0.84
Micronesia (country),FSM,1977,1.01
Micronesia (country),FSM,1978,1.02
Micronesia (country),FSM,1979,1.04
Micronesia (country),FSM,1980,1.05
Micronesia (country),FSM,1981,1.2
Micronesia (country),FSM,1982,1.2
Micronesia (country),FSM,1983,1.19
Micronesia (country),FSM,1984,1.19
Micronesia (country),FSM,1985,1.22
Micronesia (country),FSM,1986,1.25
Micronesia (country),FSM,1987,1.28
Micronesia (country),FSM,1988,1.31
Micronesia (country),FSM,1989,1.33
Micronesia (country),FSM,1990,1.35
Micronesia (country),FSM,1991,1.35
Micronesia (country),FSM,1992,1.34
Micronesia (country),FSM,1993,1.33
Micronesia (country),FSM,1994,1.31
Micronesia (country),FSM,1995,1.47
Micronesia (country),FSM,1996,1.47
Middle East & North Africa,,1970,12.5
Middle East & North Africa,,1971,12.82
Middle East & North Africa,,1972,13.69
Middle East & North Africa,,1973,15.07
Middle East & North Africa,,1974,14.67
Middle East & North Africa,,1975,14.23
Middle East & North Africa,,1976,15.72
Middle East & North Africa,,1977,15.65
Middle East & North Africa,,1978,15.59
Middle East & North Africa,,1979,15.5
Middle East & North Africa,,1980,14.98
Middle East & North Africa,,1981,13.3
Middle East & North Africa,,1982,13.94
Middle East & North Africa,,1983,14
Middle East & North Africa,,1984,13.27
Middle East & North Africa,,1985,11.19
Middle East & North Africa,,1986,11.13
Middle East & North Africa,,1987,10.84
Middle East & North Africa,,1988,11.02
Middle East & North Africa,,1989,11.28
Middle East & North Africa,,1990,10.84
Middle East & North Africa,,1991,11.42
Middle East & North Africa,,1992,11.3
Middle East & North Africa,,1993,11.54
Middle East & North Africa,,1994,11.92
Middle East & North Africa,,1995,14.58
Middle East & North Africa,,1996,14.71
Middle East & North Africa,,1997,14.64
Middle East & North Africa,,1998,14.97
Middle East & North Africa,,1999,15.3
Middle East & North Africa,,2000,15.59
Middle East & North Africa,,2001,15.77
Middle East & North Africa,,2002,16.1
Middle East & North Africa,,2003,16.51
Middle East & North Africa,,2004,14.16
Middle East & North Africa,,2005,14.52
Middle East & North Africa,,2006,14.93
Middle East & North Africa,,2007,18.19
Middle East & North Africa,,2008,13.5
Middle East & North Africa,,2009,13.47
Middle East & North Africa,,2010,10.45
Middle East & North Africa,,2011,14.09
Middle East & North Africa,,2012,9.92
Middle East & North Africa (IDA & IBRD),,1970,8.76
Middle East & North Africa (IDA & IBRD),,1971,8.61
Middle East & North Africa (IDA & IBRD),,1972,8.9
Middle East & North Africa (IDA & IBRD),,1973,9.57
Middle East & North Africa (IDA & IBRD),,1974,9.39
Middle East & North Africa (IDA & IBRD),,1975,9.32
Middle East & North Africa (IDA & IBRD),,1976,10.27
Middle East & North Africa (IDA & IBRD),,1977,10.25
Middle East & North Africa (IDA & IBRD),,1978,10.18
Middle East & North Africa (IDA & IBRD),,1979,10.07
Middle East & North Africa (IDA & IBRD),,1980,9.33
Middle East & North Africa (IDA & IBRD),,1981,8.2
Middle East & North Africa (IDA & IBRD),,1982,9.24
Middle East & North Africa (IDA & IBRD),,1983,9.53
Middle East & North Africa (IDA & IBRD),,1984,9.42
Middle East & North Africa (IDA & IBRD),,1985,9.63
Middle East & North Africa (IDA & IBRD),,1986,9.56
Middle East & North Africa (IDA & IBRD),,1987,9.35
Middle East & North Africa (IDA & IBRD),,1988,9.42
Middle East & North Africa (IDA & IBRD),,1989,9.63
Middle East & North Africa (IDA & IBRD),,1990,9.99
Middle East & North Africa (IDA & IBRD),,1991,10.03
Middle East & North Africa (IDA & IBRD),,1992,10.23
Middle East & North Africa (IDA & IBRD),,1993,10.4
Middle East & North Africa (IDA & IBRD),,1994,10.71
Middle East & North Africa (IDA & IBRD),,1995,10.86
Middle East & North Africa (IDA & IBRD),,1996,10.83
Middle East & North Africa (IDA & IBRD),,1997,10.93
Middle East & North Africa (IDA & IBRD),,1998,11
Middle East & North Africa (IDA & IBRD),,1999,11.17
Middle East & North Africa (IDA & IBRD),,2000,11.48
Middle East & North Africa (IDA & IBRD),,2001,11.49
Middle East & North Africa (IDA & IBRD),,2002,11.67
Middle East & North Africa (IDA & IBRD),,2003,11.84
Middle East & North Africa (IDA & IBRD),,2004,12.37
Middle East & North Africa (IDA & IBRD),,2005,12.72
Middle East & North Africa (IDA & IBRD),,2006,13.15
Middle East & North Africa (IDA & IBRD),,2007,13.37
Middle East & North Africa (IDA & IBRD),,2008,7.73
Middle East & North Africa (IDA & IBRD),,2009,7.41
Middle East & North Africa (IDA & IBRD),,2010,7.65
Middle East & North Africa (IDA & IBRD),,2011,7.73
Middle East & North Africa (IDA & IBRD),,2012,7.78
Middle East & North Africa (excluding high income),,1970,8.76
Middle East & North Africa (excluding high income),,1971,8.61
Middle East & North Africa (excluding high income),,1972,8.9
Middle East & North Africa (excluding high income),,1973,9.57
Middle East & North Africa (excluding high income),,1974,9.39
Middle East & North Africa (excluding high income),,1975,9.32
Middle East & North Africa (excluding high income),,1976,10.27
Middle East & North Africa (excluding high income),,1977,10.25
Middle East & North Africa (excluding high income),,1978,10.18
Middle East & North Africa (excluding high income),,1979,10.07
Middle East & North Africa (excluding high income),,1980,9.33
Middle East & North Africa (excluding high income),,1981,8.2
Middle East & North Africa (excluding high income),,1982,9.24
Middle East & North Africa (excluding high income),,1983,9.53
Middle East & North Africa (excluding high income),,1984,9.42
Middle East & North Africa (excluding high income),,1985,9.63
Middle East & North Africa (excluding high income),,1986,9.56
Middle East & North Africa (excluding high income),,1987,9.35
Middle East & North Africa (excluding high income),,1988,9.42
Middle East & North Africa (excluding high income),,1989,9.63
Middle East & North Africa (excluding high income),,1990,9.9
Middle East & North Africa (excluding high income),,1991,9.95
Middle East & North Africa (excluding high income),,1992,10.14
Middle East & North Africa (excluding high income),,1993,10.3
Middle East & North Africa (excluding high income),,1994,10.61
Middle East & North Africa (excluding high income),,1995,10.75
Middle East & North Africa (excluding high income),,1996,10.72
Middle East & North Africa (excluding high income),,1997,10.82
Middle East & North Africa (excluding high income),,1998,10.89
Middle East & North Africa (excluding high income),,1999,11.05
Middle East & North Africa (excluding high income),,2000,11.36
Middle East & North Africa (excluding high income),,2001,11.37
Middle East & North Africa (excluding high income),,2002,11.55
Middle East & North Africa (excluding high income),,2003,11.71
Middle East & North Africa (excluding high income),,2004,12.24
Middle East & North Africa (excluding high income),,2005,12.58
Middle East & North Africa (excluding high income),,2006,13
Middle East & North Africa (excluding high income),,2007,13.22
Middle East & North Africa (excluding high income),,2008,7.64
Middle East & North Africa (excluding high income),,2009,7.33
Middle East & North Africa (excluding high income),,2010,7.56
Middle East & North Africa (excluding high income),,2011,7.64
Middle East & North Africa (excluding high income),,2012,7.69
Middle income,,1970,12.24
Middle income,,1971,11.12
Middle income,,1972,12.11
Middle income,,1973,11.98
Middle income,,1974,11.48
Middle income,,1975,11.86
Middle income,,1976,12.31
Middle income,,1977,12.76
Middle income,,1978,12.86
Middle income,,1979,13.1
Middle income,,1980,13.17
Middle income,,1981,12.56
Middle income,,1982,14.22
Middle income,,1983,13.57
Middle income,,1984,12.23
Middle income,,1985,12.08
Middle income,,1986,12.59
Middle income,,1987,13.46
Middle income,,1988,12.57
Middle income,,1989,12.44
Middle income,,1990,13.81
Middle income,,1991,14.03
Middle income,,1992,14.07
Middle income,,1993,13.25
Middle income,,1994,13.13
Middle income,,1995,12.92
Middle income,,1996,12.81
Middle income,,1997,14.88
Middle income,,1998,13.94
Middle income,,1999,12.15
Middle income,,2000,11.65
Middle income,,2001,11.5
Middle income,,2002,12.79
Middle income,,2003,13.07
Middle income,,2004,13.42
Middle income,,2005,14.2
Middle income,,2006,14.74
Middle income,,2007,15.08
Middle income,,2008,14.12
Middle income,,2009,14.02
Middle income,,2010,15.14
Middle income,,2011,16.11
Middle income,,2012,16.33
Moldova,MDA,1970,23.68
Moldova,MDA,1971,23.51
Moldova,MDA,1972,24.45
Moldova,MDA,1973,25.63
Moldova,MDA,1974,26.87
Moldova,MDA,1975,28.48
Moldova,MDA,1976,29.24
Moldova,MDA,1977,29.51
Moldova,MDA,1978,30.29
Moldova,MDA,1979,30.66
Moldova,MDA,1980,31.83
Moldova,MDA,1981,32.35
Moldova,MDA,1982,33
Moldova,MDA,1983,34.13
Moldova,MDA,1984,35.3
Moldova,MDA,1985,36.81
Moldova,MDA,1986,38.36
Moldova,MDA,1987,38.56
Moldova,MDA,1988,41.35
Moldova,MDA,1989,42.06
Moldova,MDA,1990,28.19
Moldova,MDA,1991,23.41
Moldova,MDA,1992,19.84
Moldova,MDA,1993,16.86
Moldova,MDA,1994,14.11
Moldova,MDA,1995,12.41
Moldova,MDA,1996,12.64
Moldova,MDA,1997,11.8
Moldova,MDA,1998,10.66
Moldova,MDA,1999,8.91
Moldova,MDA,2000,8.13
Moldova,MDA,2001,8.58
Moldova,MDA,2002,8.53
Moldova,MDA,2003,9.1
Moldova,MDA,2004,9.35
Moldova,MDA,2005,9.73
Moldova,MDA,2006,9.36
Moldova,MDA,2007,9.32
Moldova,MDA,2008,8.57
Moldova,MDA,2009,8.46
Moldova,MDA,2010,8.72
Moldova,MDA,2011,8.8
Moldova,MDA,2012,8.74
Mongolia,MNG,1970,27.91
Mongolia,MNG,1971,27.78
Mongolia,MNG,1972,30.01
Mongolia,MNG,1973,35.41
Mongolia,MNG,1974,33.63
Mongolia,MNG,1975,36.64
Mongolia,MNG,1976,38.41
Mongolia,MNG,1977,42.32
Mongolia,MNG,1978,45.45
Mongolia,MNG,1979,45.83
Mongolia,MNG,1980,60.97
Mongolia,MNG,1981,59.84
Mongolia,MNG,1982,61.56
Mongolia,MNG,1983,68.36
Mongolia,MNG,1984,64.04
Mongolia,MNG,1985,63.36
Mongolia,MNG,1986,66.8
Mongolia,MNG,1987,69.19
Mongolia,MNG,1988,71.29
Mongolia,MNG,1989,69.03
Mongolia,MNG,1990,72.81
Mongolia,MNG,1991,71.72
Mongolia,MNG,1992,72.65
Mongolia,MNG,1993,70.04
Mongolia,MNG,1994,68.38
Mongolia,MNG,1995,70.48
Mongolia,MNG,1996,71.86
Mongolia,MNG,1997,71.27
Mongolia,MNG,1998,58.18
Mongolia,MNG,1999,35.43
Mongolia,MNG,2000,59.15
Mongolia,MNG,2001,31.14
Mongolia,MNG,2002,56.61
Mongolia,MNG,2003,43.48
Mongolia,MNG,2004,27.91
Mongolia,MNG,2005,30.01
Mongolia,MNG,2006,40.47
Mongolia,MNG,2007,58.57
Mongolia,MNG,2008,48.49
Mongolia,MNG,2009,51.58
Mongolia,MNG,2010,25.11
Morocco,MAR,1970,3.35
Morocco,MAR,1971,3.34
Morocco,MAR,1972,3.36
Morocco,MAR,1973,3.51
Morocco,MAR,1974,3.56
Morocco,MAR,1975,3.61
Morocco,MAR,1976,3.71
Morocco,MAR,1977,3.77
Morocco,MAR,1978,3.9
Morocco,MAR,1979,3.97
Morocco,MAR,1980,4.02
Morocco,MAR,1981,3.86
Morocco,MAR,1982,3.62
Morocco,MAR,1983,3.73
Morocco,MAR,1984,3.62
Morocco,MAR,1985,3.74
Morocco,MAR,1986,3.85
Morocco,MAR,1987,3.88
Morocco,MAR,1988,3.95
Morocco,MAR,1989,4.11
Morocco,MAR,1990,4.13
Morocco,MAR,1991,4.14
Morocco,MAR,1992,4.2
Morocco,MAR,1993,4.12
Morocco,MAR,1994,4.24
Morocco,MAR,1995,4.24
Morocco,MAR,1996,4.2
Morocco,MAR,1997,4.33
Morocco,MAR,1998,4.44
Morocco,MAR,1999,4.64
Morocco,MAR,2000,4.84
Morocco,MAR,2001,5.03
Morocco,MAR,2002,5.01
Morocco,MAR,2003,4.98
Morocco,MAR,2004,5.99
Morocco,MAR,2005,6.29
Morocco,MAR,2006,6.34
Morocco,MAR,2007,6.41
Morocco,MAR,2008,6.3
Morocco,MAR,2009,6.18
Morocco,MAR,2010,6.43
Morocco,MAR,2011,6.54
Morocco,MAR,2012,6.61
Mozambique,MOZ,1970,13.48
Mozambique,MOZ,1971,7.68
Mozambique,MOZ,1972,7.98
Mozambique,MOZ,1973,8.46
Mozambique,MOZ,1974,7.27
Mozambique,MOZ,1975,8.26
Mozambique,MOZ,1976,7.19
Mozambique,MOZ,1977,8.01
Mozambique,MOZ,1978,8.14
Mozambique,MOZ,1979,10.31
Mozambique,MOZ,1980,8.56
Mozambique,MOZ,1981,7.33
Mozambique,MOZ,1982,8.02
Mozambique,MOZ,1983,7.83
Mozambique,MOZ,1984,6.04
Mozambique,MOZ,1985,5.94
Mozambique,MOZ,1986,5.65
Mozambique,MOZ,1987,7.76
Mozambique,MOZ,1988,5.59
Mozambique,MOZ,1989,6.27
Mozambique,MOZ,1990,8.47
Mozambique,MOZ,1991,6.85
Mozambique,MOZ,1992,10.38
Mozambique,MOZ,1993,5.76
Mozambique,MOZ,1994,6.45
Mozambique,MOZ,1995,6.41
Mozambique,MOZ,1996,5.34
Mozambique,MOZ,1997,4.99
Mozambique,MOZ,1998,48.24
Mozambique,MOZ,1999,31.57
Mozambique,MOZ,2000,32.64
Mozambique,MOZ,2001,43.3
Mozambique,MOZ,2002,35.6
Mozambique,MOZ,2003,49.31
Mozambique,MOZ,2004,40.73
Mozambique,MOZ,2005,45.81
Mozambique,MOZ,2006,38.32
Mozambique,MOZ,2007,39.23
Mozambique,MOZ,2008,43.62
Mozambique,MOZ,2009,35.78
Mozambique,MOZ,2010,42.96
Mozambique,MOZ,2011,41.75
Mozambique,MOZ,2012,40.58
Myanmar,MMR,1970,68.1
Myanmar,MMR,1971,42.96
Myanmar,MMR,1972,52.77
Myanmar,MMR,1973,74.6
Myanmar,MMR,1974,40.43
Myanmar,MMR,1975,38.81
Myanmar,MMR,1976,36.6
Myanmar,MMR,1977,55.51
Myanmar,MMR,1978,65.86
Myanmar,MMR,1979,55.37
Myanmar,MMR,1980,64.76
Myanmar,MMR,1981,54.94
Myanmar,MMR,1982,53.14
Myanmar,MMR,1983,98.83
Myanmar,MMR,1984,55.33
Myanmar,MMR,1985,45.58
Myanmar,MMR,1986,52.8
Myanmar,MMR,1987,69.63
Myanmar,MMR,1988,53.23
Myanmar,MMR,1989,35.52
Myanmar,MMR,1990,59.04
Myanmar,MMR,1991,51.67
Myanmar,MMR,1992,75.63
Myanmar,MMR,1993,60.85
Myanmar,MMR,1994,52.65
Myanmar,MMR,1995,59.75
Myanmar,MMR,1996,44.08
Myanmar,MMR,1997,43.04
Myanmar,MMR,1998,18.68
Myanmar,MMR,1999,20.32
Myanmar,MMR,2000,11
Myanmar,MMR,2001,10.97
Myanmar,MMR,2002,13.15
Myanmar,MMR,2003,10.78
Myanmar,MMR,2004,21.65
Myanmar,MMR,2005,12.6
Myanmar,MMR,2006,11.18
Myanmar,MMR,2007,19.5
Myanmar,MMR,2008,10.47
Myanmar,MMR,2009,14.63
Myanmar,MMR,2010,17.77
Myanmar,MMR,2011,28.56
Myanmar,MMR,2012,28.39
Namibia,NAM,1970,25.46
Namibia,NAM,1971,20.85
Namibia,NAM,1972,20.93
Namibia,NAM,1973,20.93
Namibia,NAM,1974,21.19
Namibia,NAM,1975,16.6
Namibia,NAM,1976,15.62
Namibia,NAM,1977,17.72
Namibia,NAM,1978,17.71
Namibia,NAM,1979,19.74
Namibia,NAM,1980,19.82
Namibia,NAM,1981,17.04
Namibia,NAM,1982,16.58
Namibia,NAM,1983,15.8
Namibia,NAM,1984,14.9
Namibia,NAM,1985,15
Namibia,NAM,1986,13.85
Namibia,NAM,1987,14.31
Namibia,NAM,1988,12.93
Namibia,NAM,1989,12.9
Namibia,NAM,1990,14.14
Namibia,NAM,1991,13.55
Namibia,NAM,1992,15.15
Namibia,NAM,1993,12.13
Namibia,NAM,1994,12.45
Namibia,NAM,1995,11.99
Namibia,NAM,1996,10.78
Namibia,NAM,1997,10.94
Namibia,NAM,1998,33.65
Namibia,NAM,1999,41.86
Namibia,NAM,2000,49.02
Namibia,NAM,2001,44.43
Namibia,NAM,2002,41.19
Namibia,NAM,2003,39.49
Namibia,NAM,2004,47.39
Namibia,NAM,2005,41.7
Namibia,NAM,2006,49.42
Namibia,NAM,2007,48.16
Namibia,NAM,2008,37.19
Namibia,NAM,2009,51.24
Namibia,NAM,2010,47.46
Namibia,NAM,2011,46.81
Namibia,NAM,2012,46.05
Nepal,NPL,1970,4.55
Nepal,NPL,1971,4.54
Nepal,NPL,1972,4.4
Nepal,NPL,1973,4.52
Nepal,NPL,1974,4.48
Nepal,NPL,1975,4.45
Nepal,NPL,1976,4.39
Nepal,NPL,1977,4.36
Nepal,NPL,1978,4.3
Nepal,NPL,1979,4.23
Nepal,NPL,1980,4.29
Nepal,NPL,1981,4.19
Nepal,NPL,1982,4.02
Nepal,NPL,1983,4.1
Nepal,NPL,1984,4.08
Nepal,NPL,1985,3.95
Nepal,NPL,1986,3.84
Nepal,NPL,1987,3.87
Nepal,NPL,1988,3.81
Nepal,NPL,1989,3.69
Nepal,NPL,1990,3.67
Nepal,NPL,1991,3.56
Nepal,NPL,1992,3.34
Nepal,NPL,1993,3.42
Nepal,NPL,1994,3.37
Nepal,NPL,1995,3.45
Nepal,NPL,1996,3.41
Nepal,NPL,1997,3.37
Nepal,NPL,1998,3.38
Nepal,NPL,1999,4.86
Nepal,NPL,2000,3.6
Nepal,NPL,2001,3.38
Nepal,NPL,2002,3.22
Nepal,NPL,2003,3.28
Nepal,NPL,2004,3.29
Nepal,NPL,2005,3.3
Nepal,NPL,2006,3.27
Nepal,NPL,2007,3.27
Nepal,NPL,2008,3.31
Nepal,NPL,2009,3.36
Nepal,NPL,2010,3.32
Nepal,NPL,2011,3.32
Nepal,NPL,2012,4.04
Netherlands,NLD,1970,38.65
Netherlands,NLD,1971,38.77
Netherlands,NLD,1972,42.17
Netherlands,NLD,1973,43.78
Netherlands,NLD,1974,42.56
Netherlands,NLD,1975,40.42
Netherlands,NLD,1976,42.54
Netherlands,NLD,1977,42.04
Netherlands,NLD,1978,42.78
Netherlands,NLD,1979,44.66
Netherlands,NLD,1980,42.41
Netherlands,NLD,1981,41.72
Netherlands,NLD,1982,39.25
Netherlands,NLD,1983,38.5
Netherlands,NLD,1984,39.79
Netherlands,NLD,1985,40.19
Netherlands,NLD,1986,40.67
Netherlands,NLD,1987,40.93
Netherlands,NLD,1988,40.67
Netherlands,NLD,1989,41.15
Netherlands,NLD,1990,41.13
Netherlands,NLD,1991,42.24
Netherlands,NLD,1992,41.6
Netherlands,NLD,1993,41.96
Netherlands,NLD,1994,41.72
Netherlands,NLD,1995,41.66
Netherlands,NLD,1996,43.08
Netherlands,NLD,1997,41.39
Netherlands,NLD,1998,39.61
Netherlands,NLD,1999,37.9
Netherlands,NLD,2000,37.9
Netherlands,NLD,2001,37.61
Netherlands,NLD,2002,37.03
Netherlands,NLD,2003,37.38
Netherlands,NLD,2004,37.25
Netherlands,NLD,2005,36.44
Netherlands,NLD,2006,35.49
Netherlands,NLD,2007,34.93
Netherlands,NLD,2008,34.16
Netherlands,NLD,2009,33.46
Netherlands,NLD,2010,35.03
Netherlands,NLD,2011,32.85
Netherlands,NLD,2012,32.03
New Caledonia,NCL,1980,46.33
New Caledonia,NCL,1981,42.19
New Caledonia,NCL,1982,32.5
New Caledonia,NCL,1983,30.41
New Caledonia,NCL,1984,23.93
New Caledonia,NCL,1990,26.18
New Caledonia,NCL,1992,28.03
New Caledonia,NCL,1993,27.29
New Caledonia,NCL,1998,24.31
New Zealand,NZL,1970,48.35
New Zealand,NZL,1971,46.4
New Zealand,NZL,1972,49.61
New Zealand,NZL,1973,49.65
New Zealand,NZL,1974,50.26
New Zealand,NZL,1975,48.57
New Zealand,NZL,1976,50.42
New Zealand,NZL,1977,51.4
New Zealand,NZL,1978,50.57
New Zealand,NZL,1979,49.35
New Zealand,NZL,1980,51.61
New Zealand,NZL,1981,51.17
New Zealand,NZL,1982,52.55
New Zealand,NZL,1983,52.07
New Zealand,NZL,1984,52.87
New Zealand,NZL,1985,53.06
New Zealand,NZL,1986,53.31
New Zealand,NZL,1987,51.93
New Zealand,NZL,1988,54.56
New Zealand,NZL,1989,53.33
New Zealand,NZL,1990,54.05
New Zealand,NZL,1991,51.29
New Zealand,NZL,1992,52.09
New Zealand,NZL,1993,51.31
New Zealand,NZL,1994,51.53
New Zealand,NZL,1995,51.89
New Zealand,NZL,1996,51.8
New Zealand,NZL,1997,53.29
New Zealand,NZL,1998,49.94
New Zealand,NZL,1999,51.3
New Zealand,NZL,2000,52.85
New Zealand,NZL,2001,53.85
New Zealand,NZL,2002,53.64
New Zealand,NZL,2003,54.6
New Zealand,NZL,2004,53.78
New Zealand,NZL,2005,54.39
New Zealand,NZL,2006,54.69
New Zealand,NZL,2007,53.12
New Zealand,NZL,2008,52.38
New Zealand,NZL,2009,48.43
New Zealand,NZL,2010,47.95
New Zealand,NZL,2011,47.4
New Zealand,NZL,2012,48.56
Nicaragua,NIC,1970,9.5
Nicaragua,NIC,1971,8.95
Nicaragua,NIC,1972,8.78
Nicaragua,NIC,1973,9.09
Nicaragua,NIC,1974,9.35
Nicaragua,NIC,1975,9.25
Nicaragua,NIC,1976,9.36
Nicaragua,NIC,1977,9.9
Nicaragua,NIC,1978,9.4
Nicaragua,NIC,1979,8.08
Nicaragua,NIC,1980,7.6
Nicaragua,NIC,1981,7.44
Nicaragua,NIC,1982,7.63
Nicaragua,NIC,1983,7.1
Nicaragua,NIC,1984,7.1
Nicaragua,NIC,1985,7
Nicaragua,NIC,1986,6.91
Nicaragua,NIC,1987,6.46
Nicaragua,NIC,1988,6.53
Nicaragua,NIC,1989,6.48
Nicaragua,NIC,1990,6.78
Nicaragua,NIC,1991,6.19
Nicaragua,NIC,1992,6.41
Nicaragua,NIC,1993,6.71
Nicaragua,NIC,1994,6.72
Nicaragua,NIC,1995,6.4
Nicaragua,NIC,1996,6.4
Nicaragua,NIC,1997,6.48
Nicaragua,NIC,1998,12.66
Nicaragua,NIC,1999,6.87
Nicaragua,NIC,2000,7.65
Nicaragua,NIC,2001,7.77
Nicaragua,NIC,2002,7.8
Nicaragua,NIC,2003,8.87
Nicaragua,NIC,2004,7.63
Nicaragua,NIC,2005,8.57
Nicaragua,NIC,2006,7.56
Nicaragua,NIC,2007,7.58
Nicaragua,NIC,2008,7.73
Nicaragua,NIC,2009,7.67
Nicaragua,NIC,2010,7.54
Nicaragua,NIC,2011,7.58
Nicaragua,NIC,2012,7.61
Niger,NER,1970,4.87
Niger,NER,1971,4.82
Niger,NER,1972,4.79
Niger,NER,1973,3.25
Niger,NER,1974,3.19
Niger,NER,1975,3.34
Niger,NER,1976,3.48
Niger,NER,1977,3.63
Niger,NER,1978,3.73
Niger,NER,1979,3.75
Niger,NER,1980,3.75
Niger,NER,1981,3.7
Niger,NER,1982,3.72
Niger,NER,1983,3.72
Niger,NER,1984,2.68
Niger,NER,1985,2.31
Niger,NER,1986,2.31
Niger,NER,1987,2.25
Niger,NER,1988,2.36
Niger,NER,1989,2.37
Niger,NER,1990,2.37
Niger,NER,1991,2.37
Niger,NER,1992,2.43
Niger,NER,1993,2.35
Niger,NER,1994,2.39
Niger,NER,1995,2.37
Niger,NER,1996,2.34
Niger,NER,1997,2.31
Niger,NER,1998,2.7
Niger,NER,1999,2.83
Niger,NER,2000,2.68
Niger,NER,2001,2.56
Niger,NER,2002,2.09
Niger,NER,2003,2.07
Niger,NER,2004,1.92
Niger,NER,2005,2.06
Niger,NER,2006,1.97
Niger,NER,2007,2.05
Niger,NER,2008,1.89
Niger,NER,2009,1.82
Niger,NER,2010,1.87
Niger,NER,2011,1.82
Niger,NER,2012,1.77
Nigeria,NGA,1970,3.67
Nigeria,NGA,1971,4.33
Nigeria,NGA,1972,4.91
Nigeria,NGA,1973,5.5
Nigeria,NGA,1974,6.1
Nigeria,NGA,1975,5.02
Nigeria,NGA,1976,5.47
Nigeria,NGA,1977,5.06
Nigeria,NGA,1978,4.97
Nigeria,NGA,1979,6.22
Nigeria,NGA,1980,5.82
Nigeria,NGA,1981,4.89
Nigeria,NGA,1982,4.72
Nigeria,NGA,1983,4.6
Nigeria,NGA,1984,4.54
Nigeria,NGA,1985,4.52
Nigeria,NGA,1986,4.38
Nigeria,NGA,1987,4.13
Nigeria,NGA,1988,4.38
Nigeria,NGA,1989,4.58
Nigeria,NGA,1990,4.7
Nigeria,NGA,1991,4.8
Nigeria,NGA,1992,5.15
Nigeria,NGA,1993,5
Nigeria,NGA,1994,4.54
Nigeria,NGA,1995,4.67
Nigeria,NGA,1996,5.03
Nigeria,NGA,1997,4.74
Nigeria,NGA,1998,7.82
Nigeria,NGA,1999,8.12
Nigeria,NGA,2000,7.05
Nigeria,NGA,2001,6.97
Nigeria,NGA,2002,6.28
Nigeria,NGA,2003,6.54
Nigeria,NGA,2004,5.83
Nigeria,NGA,2005,7.38
Nigeria,NGA,2006,6.12
Nigeria,NGA,2007,6.27
Nigeria,NGA,2008,5.76
Nigeria,NGA,2009,4.85
Nigeria,NGA,2010,5.05
Nigeria,NGA,2011,4.99
Nigeria,NGA,2012,4.93
North America,,1970,71.34
North America,,1971,71.11
North America,,1972,73.26
North America,,1973,75.22
North America,,1974,72.87
North America,,1975,69.51
North America,,1976,73.13
North America,,1977,74.34
North America,,1978,73.36
North America,,1979,74.62
North America,,1980,71.88
North America,,1981,70.32
